seed,task,failure_family,split,episode,language_ambiguity,predicate_confidence,contact_force,support_relation,clearance,friction,deformation,temporal_order,tool_affordance,recovery_feasibility,violation_risk,damage_risk
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,predicate_noise_shift,2,0.374042,0.999000,0.501218,0.822255,0.999000,0.375016,0.287413,0.404463,0.316754,0.399782,0.395813,0.287780
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,predicate_noise_shift,3,0.385745,0.999000,0.321684,0.775041,0.945715,0.370742,0.422061,0.425010,0.518497,0.448822,0.479806,0.313659
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,predicate_noise_shift,4,0.547452,0.973756,0.375346,0.999000,0.963317,0.502146,0.285620,0.354889,0.512438,0.539490,0.454858,0.331439
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,predicate_noise_shift,5,0.393610,0.999000,0.380176,0.813261,0.999000,0.313550,0.461047,0.335458,0.334119,0.449998,0.474916,0.316345
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,geometry_tolerance_shift,0,0.369251,0.773016,0.439498,0.505489,0.999000,0.483117,0.357742,0.286264,0.466896,0.385672,0.484337,0.284477
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,geometry_tolerance_shift,1,0.282062,0.894519,0.416494,0.449279,0.999000,0.234247,0.299727,0.383499,0.398136,0.453751,0.351534,0.316647
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,geometry_tolerance_shift,2,0.375578,0.928195,0.565410,0.281122,0.999000,0.424915,0.225239,0.221406,0.427137,0.502183,0.451265,0.292599
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,geometry_tolerance_shift,3,0.420708,0.892872,0.615056,0.313751,0.999000,0.296589,0.235531,0.452875,0.223923,0.540522,0.447103,0.313253
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,geometry_tolerance_shift,4,0.269630,0.845669,0.302620,0.647156,0.999000,0.263258,0.470060,0.213373,0.334625,0.261862,0.468748,0.294395
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,geometry_tolerance_shift,5,0.334683,0.717229,0.290039,0.698276,0.999000,0.487073,0.239067,0.232857,0.220191,0.432249,0.454528,0.296306
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,mechanics_ood_shift,0,0.171789,0.728406,0.730729,0.589938,0.999000,0.650243,0.691935,0.299802,0.390657,0.531211,0.499050,0.352326
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,mechanics_ood_shift,1,0.137208,0.902529,0.721246,0.616116,0.990339,0.681812,0.540085,0.262984,0.324529,0.415520,0.471052,0.362649
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,mechanics_ood_shift,2,0.245284,0.780785,0.814721,0.479566,0.938500,0.680118,0.736703,0.256114,0.220105,0.407257,0.473777,0.344725
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,mechanics_ood_shift,3,0.324592,0.964677,0.624125,0.698432,0.999000,0.640208,0.523982,0.302085,0.316315,0.548023,0.478383,0.390541
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,mechanics_ood_shift,4,0.343961,0.888054,0.906890,0.434971,0.980159,0.652724,0.668401,0.298486,0.449005,0.644548,0.554211,0.360688
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,mechanics_ood_shift,5,0.405002,0.880031,0.778522,0.524318,0.910391,0.697992,0.788613,0.284099,0.432733,0.511933,0.549768,0.393719
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,object_affordance_transfer,0,0.671688,0.999000,0.372220,0.664393,0.945730,0.603068,0.496974,0.526455,0.652186,0.588429,0.452395,0.279492
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,object_affordance_transfer,1,0.437841,0.985686,0.705275,0.729115,0.999000,0.590097,0.505423,0.500862,0.556161,0.504939,0.500735,0.262504
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,object_affordance_transfer,2,0.604748,0.977510,0.491915,0.559466,0.999000,0.529275,0.425284,0.391107,0.590497,0.456988,0.532797,0.359840
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,object_affordance_transfer,3,0.539351,0.882763,0.499139,0.615246,0.999000,0.504111,0.399404,0.477177,0.619127,0.592001,0.451118,0.325525
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,object_affordance_transfer,4,0.424084,0.925956,0.536446,0.728514,0.999000,0.750705,0.415998,0.250049,0.545915,0.384298,0.493237,0.325536
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,object_affordance_transfer,5,0.370725,0.995716,0.640509,0.656047,0.999000,0.425334,0.511675,0.592909,0.503784,0.485835,0.447995,0.337297
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,recovery_cost_pressure,0,0.371093,0.913825,0.722141,0.799092,0.999000,0.543414,0.458026,0.442200,0.555266,0.797118,0.500332,0.336927
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,recovery_cost_pressure,1,0.448548,0.844143,0.557787,0.548436,0.999000,0.518026,0.467351,0.271180,0.443954,0.913460,0.490342,0.380918
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,recovery_cost_pressure,2,0.469421,0.945451,0.640574,0.771822,0.999000,0.508987,0.502385,0.486372,0.569276,0.583254,0.468520,0.410683
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,recovery_cost_pressure,3,0.382942,0.843846,0.422917,0.605216,0.999000,0.598315,0.546828,0.389586,0.366307,0.845336,0.458600,0.345276
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,recovery_cost_pressure,4,0.593186,0.999000,0.547056,0.674252,0.999000,0.312428,0.618300,0.266352,0.442533,0.728726,0.511356,0.341037
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,recovery_cost_pressure,5,0.391470,0.953798,0.556456,0.596685,0.995234,0.514873,0.494861,0.289974,0.374453,0.713671,0.538004,0.286369
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,combined_adversarial_abstraction,0,0.537141,0.998171,0.754001,0.759329,0.999000,0.730139,0.624282,0.533496,0.584711,0.683205,0.549438,0.375400
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,combined_adversarial_abstraction,1,0.462396,0.999000,0.608357,0.658941,0.999000,0.518829,0.539210,0.646064,0.553880,0.537471,0.509117,0.332132
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,combined_adversarial_abstraction,2,0.740254,0.999000,0.734616,0.675307,0.999000,0.582829,0.573022,0.639531,0.523495,0.724675,0.516000,0.426910
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,combined_adversarial_abstraction,3,0.603720,0.999000,0.766661,0.780979,0.999000,0.826722,0.416781,0.700040,0.588803,0.710282,0.470862,0.380706
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,combined_adversarial_abstraction,4,0.746740,0.999000,0.599244,0.562322,0.999000,0.626181,0.526057,0.680282,0.687842,0.618824,0.587704,0.382057
3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,combined_adversarial_abstraction,5,0.635392,0.999000,0.784689,0.759607,0.999000,0.641702,0.634130,0.569360,0.584052,0.582524,0.544163,0.382085
3,mobile_manipulation_with_occlusion,friction_state_aliasing,nominal_abstraction,0,0.288296,0.740746,0.475382,0.344106,0.405843,0.999000,0.347896,0.240368,0.217686,0.280981,0.282023,0.242381
3,mobile_manipulation_with_occlusion,friction_state_aliasing,nominal_abstraction,1,0.365277,0.671573,0.546147,0.224427,0.390009,0.893007,0.390628,0.145529,0.242074,0.381013,0.267985,0.262561
3,mobile_manipulation_with_occlusion,friction_state_aliasing,nominal_abstraction,2,0.226174,0.807157,0.481132,0.181020,0.404283,0.999000,0.231515,0.238454,0.168405,0.324236,0.339205,0.242025
3,mobile_manipulation_with_occlusion,friction_state_aliasing,nominal_abstraction,3,0.410606,0.603871,0.432520,0.320749,0.086431,0.999000,0.302110,0.261527,0.205344,0.274512,0.257391,0.227789
3,mobile_manipulation_with_occlusion,friction_state_aliasing,nominal_abstraction,4,0.170391,0.710947,0.530178,0.308925,0.335701,0.888428,0.293225,0.038359,0.280295,0.267803,0.321043,0.267437
3,mobile_manipulation_with_occlusion,friction_state_aliasing,nominal_abstraction,5,0.401531,0.836909,0.502817,0.257364,0.268602,0.965834,0.147191,0.365495,0.161154,0.396106,0.271249,0.267639
3,mobile_manipulation_with_occlusion,friction_state_aliasing,language_ambiguity_shift,0,0.836208,0.944404,0.482882,0.346840,0.370495,0.811074,0.252528,0.508503,0.705552,0.455517,0.354172,0.216071
3,mobile_manipulation_with_occlusion,friction_state_aliasing,language_ambiguity_shift,1,0.629721,0.918503,0.399595,0.384334,0.473376,0.899550,0.231068,0.670967,0.349329,0.354986,0.318987,0.292033
3,mobile_manipulation_with_occlusion,friction_state_aliasing,language_ambiguity_shift,2,0.628865,0.959880,0.327577,0.244418,0.400769,0.999000,0.362326,0.701683,0.638873,0.384216,0.314445,0.250181
3,mobile_manipulation_with_occlusion,friction_state_aliasing,language_ambiguity_shift,3,0.667140,0.745037,0.439982,0.444124,0.304551,0.999000,0.248326,0.464571,0.465039,0.401108,0.291506,0.233504
3,mobile_manipulation_with_occlusion,friction_state_aliasing,language_ambiguity_shift,4,0.712196,0.760827,0.576136,0.493533,0.276516,0.999000,0.219690,0.704816,0.791385,0.536930,0.353512,0.238051
3,mobile_manipulation_with_occlusion,friction_state_aliasing,language_ambiguity_shift,5,0.592186,0.869448,0.578876,0.410562,0.471678,0.999000,0.212366,0.580073,0.552488,0.391500,0.357549,0.276044
3,mobile_manipulation_with_occlusion,friction_state_aliasing,predicate_noise_shift,0,0.391921,0.999000,0.353276,0.642034,0.356149,0.896024,0.366717,0.435431,0.422915,0.435755,0.318161,0.274313
3,mobile_manipulation_with_occlusion,friction_state_aliasing,predicate_noise_shift,1,0.564779,0.999000,0.500343,0.561362,0.451900,0.986651,0.200623,0.455341,0.434726,0.215319,0.309006,0.255284
3,mobile_manipulation_with_occlusion,friction_state_aliasing,predicate_noise_shift,2,0.437543,0.999000,0.507983,0.570516,0.439146,0.947339,0.196557,0.460113,0.340389,0.347918,0.318467,0.330396
3,mobile_manipulation_with_occlusion,friction_state_aliasing,predicate_noise_shift,3,0.428870,0.999000,0.308794,0.631248,0.508421,0.999000,0.161337,0.223468,0.465870,0.493087,0.382988,0.250853
3,mobile_manipulation_with_occlusion,friction_state_aliasing,predicate_noise_shift,4,0.358183,0.999000,0.550167,0.748016,0.362277,0.979139,0.311375,0.320512,0.490521,0.450854,0.380658,0.287473
3,mobile_manipulation_with_occlusion,friction_state_aliasing,predicate_noise_shift,5,0.365820,0.999000,0.560764,0.616469,0.333400,0.999000,0.460347,0.473283,0.471246,0.302189,0.372161,0.262458
3,mobile_manipulation_with_occlusion,friction_state_aliasing,geometry_tolerance_shift,0,0.397426,0.893110,0.583722,0.324779,0.822474,0.981847,0.202910,0.348993,0.453006,0.419563,0.406948,0.260723
3,mobile_manipulation_with_occlusion,friction_state_aliasing,geometry_tolerance_shift,1,0.398227,0.810411,0.597899,0.311069,0.685553,0.999000,0.446823,0.270490,0.230267,0.452866,0.360375,0.321263
3,mobile_manipulation_with_occlusion,friction_state_aliasing,geometry_tolerance_shift,2,0.393737,0.791998,0.455561,0.604565,0.594369,0.999000,0.455849,0.355632,0.245949,0.425490,0.358450,0.320135
3,mobile_manipulation_with_occlusion,friction_state_aliasing,geometry_tolerance_shift,3,0.574469,0.618538,0.524176,0.425171,0.841698,0.992407,0.247371,0.360618,0.224453,0.462123,0.379096,0.266505
3,mobile_manipulation_with_occlusion,friction_state_aliasing,geometry_tolerance_shift,4,0.610207,0.973636,0.468735,0.495758,0.604218,0.966530,0.435404,0.408041,0.204666,0.577750,0.343504,0.294824
3,mobile_manipulation_with_occlusion,friction_state_aliasing,geometry_tolerance_shift,5,0.415849,0.776316,0.494717,0.372066,0.657351,0.999000,0.320152,0.495773,0.341322,0.403199,0.401698,0.328079
3,mobile_manipulation_with_occlusion,friction_state_aliasing,mechanics_ood_shift,0,0.620649,0.836232,0.847757,0.386861,0.352674,0.999000,0.594261,0.375610,0.175681,0.338261,0.399177,0.255861
3,mobile_manipulation_with_occlusion,friction_state_aliasing,mechanics_ood_shift,1,0.468608,0.849232,0.932947,0.347140,0.451212,0.999000,0.543631,0.342286,0.215238,0.293367,0.413889,0.280442
3,mobile_manipulation_with_occlusion,friction_state_aliasing,mechanics_ood_shift,2,0.449552,0.683078,0.757168,0.277145,0.374923,0.999000,0.448947,0.213887,0.318558,0.481358,0.337038,0.276829
3,mobile_manipulation_with_occlusion,friction_state_aliasing,mechanics_ood_shift,3,0.360377,0.937086,0.747754,0.260021,0.574504,0.999000,0.598710,0.244616,0.486117,0.448427,0.416979,0.324559
3,mobile_manipulation_with_occlusion,friction_state_aliasing,mechanics_ood_shift,4,0.439063,0.910670,0.729080,0.338606,0.429912,0.999000,0.776239,0.205624,0.225825,0.237073,0.352613,0.341665
3,mobile_manipulation_with_occlusion,friction_state_aliasing,mechanics_ood_shift,5,0.399942,0.928460,0.612785,0.306480,0.521602,0.999000,0.566592,0.356505,0.263333,0.494414,0.393712,0.341231
3,mobile_manipulation_with_occlusion,friction_state_aliasing,object_affordance_transfer,0,0.661135,0.905749,0.502668,0.490593,0.426682,0.999000,0.329329,0.404355,0.403795,0.665085,0.400174,0.283614
3,mobile_manipulation_with_occlusion,friction_state_aliasing,object_affordance_transfer,1,0.615370,0.982946,0.506388,0.425123,0.394274,0.961185,0.439276,0.540236,0.325136,0.413827,0.393510,0.302332
3,mobile_manipulation_with_occlusion,friction_state_aliasing,object_affordance_transfer,2,0.488158,0.860654,0.494220,0.350631,0.331663,0.999000,0.433449,0.498754,0.545369,0.567678,0.359290,0.288902
3,mobile_manipulation_with_occlusion,friction_state_aliasing,object_affordance_transfer,3,0.507101,0.746310,0.679996,0.419237,0.401560,0.999000,0.450335,0.442773,0.449583,0.402286,0.298997,0.292786
3,mobile_manipulation_with_occlusion,friction_state_aliasing,object_affordance_transfer,4,0.695330,0.922506,0.576286,0.514306,0.501758,0.999000,0.230548,0.587134,0.544320,0.226337,0.388156,0.234383
3,mobile_manipulation_with_occlusion,friction_state_aliasing,object_affordance_transfer,5,0.686819,0.715264,0.484759,0.396868,0.629589,0.999000,0.614585,0.502373,0.524314,0.602843,0.339047,0.325444
3,mobile_manipulation_with_occlusion,friction_state_aliasing,recovery_cost_pressure,0,0.599017,0.681880,0.823009,0.558516,0.620168,0.999000,0.327735,0.299068,0.494128,0.612412,0.364807,0.323658
3,mobile_manipulation_with_occlusion,friction_state_aliasing,recovery_cost_pressure,1,0.527769,0.878778,0.641476,0.238048,0.469863,0.999000,0.610200,0.233832,0.463786,0.511767,0.387545,0.334326
3,mobile_manipulation_with_occlusion,friction_state_aliasing,recovery_cost_pressure,2,0.738816,0.961248,0.603371,0.429950,0.557484,0.999000,0.383374,0.536066,0.401006,0.663696,0.416118,0.281784
3,mobile_manipulation_with_occlusion,friction_state_aliasing,recovery_cost_pressure,3,0.456929,0.999000,0.660295,0.562553,0.642719,0.999000,0.551551,0.497724,0.230917,0.507120,0.363019,0.305792
3,mobile_manipulation_with_occlusion,friction_state_aliasing,recovery_cost_pressure,4,0.620669,0.999000,0.656500,0.502954,0.503602,0.999000,0.483871,0.516294,0.589764,0.623093,0.418951,0.312535
3,mobile_manipulation_with_occlusion,friction_state_aliasing,recovery_cost_pressure,5,0.730105,0.999000,0.744572,0.388105,0.565662,0.999000,0.486235,0.318860,0.517396,0.766106,0.398096,0.280193
3,mobile_manipulation_with_occlusion,friction_state_aliasing,combined_adversarial_abstraction,0,0.596574,0.999000,0.725528,0.629146,0.633702,0.999000,0.507205,0.595116,0.367633,0.597282,0.506325,0.337836
3,mobile_manipulation_with_occlusion,friction_state_aliasing,combined_adversarial_abstraction,1,0.635896,0.999000,0.860187,0.587094,0.511074,0.999000,0.693533,0.563815,0.435447,0.740871,0.458164,0.315387
3,mobile_manipulation_with_occlusion,friction_state_aliasing,combined_adversarial_abstraction,2,0.724787,0.999000,0.771445,0.562603,0.667505,0.999000,0.760160,0.720097,0.616319,0.586597,0.401722,0.370219
3,mobile_manipulation_with_occlusion,friction_state_aliasing,combined_adversarial_abstraction,3,0.464668,0.999000,0.798856,0.398771,0.477229,0.999000,0.717396,0.661612,0.595066,0.587143,0.469982,0.304535
3,mobile_manipulation_with_occlusion,friction_state_aliasing,combined_adversarial_abstraction,4,0.704612,0.972894,0.846285,0.620670,0.669632,0.999000,0.848264,0.688290,0.653140,0.591392,0.425246,0.298434
3,mobile_manipulation_with_occlusion,friction_state_aliasing,combined_adversarial_abstraction,5,0.820070,0.999000,0.795067,0.602912,0.484130,0.999000,0.585527,0.572064,0.625137,0.541209,0.453941,0.282345
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,nominal_abstraction,0,0.288690,0.768595,0.508143,0.233570,0.255978,0.275967,0.999000,0.207011,0.198095,0.173416,0.365785,0.352037
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,nominal_abstraction,1,0.511183,0.727675,0.357555,0.362268,0.458149,0.199671,0.991269,0.209021,0.416891,0.426455,0.384211,0.326247
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,nominal_abstraction,2,0.500669,0.651479,0.477939,0.229135,0.389632,0.381380,0.999000,0.170802,0.254622,0.352011,0.313872,0.325494
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,nominal_abstraction,3,0.250210,0.734744,0.333228,0.430555,0.303334,0.194876,0.999000,0.192780,0.345902,0.464132,0.387035,0.313335
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,nominal_abstraction,4,0.476539,0.600774,0.311556,0.228321,0.432006,0.276081,0.999000,0.248537,0.276446,0.346989,0.366858,0.314736
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,nominal_abstraction,5,0.372954,0.712286,0.509732,0.452096,0.393187,0.257567,0.954259,0.155949,0.237281,0.281678,0.386183,0.330715
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,language_ambiguity_shift,0,0.825519,0.903562,0.493923,0.396850,0.240156,0.320915,0.937273,0.604577,0.735886,0.531843,0.375857,0.364725
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,language_ambiguity_shift,1,0.754696,0.951572,0.473815,0.487884,0.407206,0.518432,0.905845,0.627572,0.539069,0.271290,0.399111,0.378080
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,language_ambiguity_shift,2,0.700025,0.972709,0.630872,0.335828,0.354121,0.394668,0.959558,0.561931,0.531635,0.358575,0.353366,0.372116
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,language_ambiguity_shift,3,0.598174,0.786581,0.367225,0.380518,0.529963,0.476507,0.798883,0.702748,0.770073,0.465046,0.340603,0.429674
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,language_ambiguity_shift,4,0.864753,0.768185,0.343679,0.500753,0.351338,0.321965,0.999000,0.476543,0.645907,0.190523,0.409436,0.366171
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,language_ambiguity_shift,5,0.708725,0.844673,0.368503,0.429108,0.401070,0.267695,0.999000,0.515553,0.588538,0.438946,0.410021,0.328703
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,predicate_noise_shift,0,0.565513,0.939782,0.298000,0.737840,0.471866,0.289796,0.959006,0.381073,0.459746,0.462267,0.371183,0.332770
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,predicate_noise_shift,1,0.356289,0.987451,0.513833,0.613983,0.526640,0.277986,0.999000,0.399417,0.516750,0.275860,0.401467,0.279950
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,predicate_noise_shift,2,0.405505,0.999000,0.391582,0.723849,0.374481,0.221972,0.966424,0.522302,0.321145,0.354999,0.467345,0.324127
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,predicate_noise_shift,3,0.428787,0.999000,0.441636,0.675040,0.380747,0.321867,0.999000,0.491173,0.401334,0.381092,0.405473,0.359878
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,predicate_noise_shift,4,0.516110,0.965410,0.503645,0.772944,0.522302,0.363093,0.999000,0.320717,0.408773,0.240873,0.423962,0.412443
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,predicate_noise_shift,5,0.525333,0.999000,0.372774,0.532391,0.446561,0.282467,0.999000,0.371100,0.272694,0.331934,0.331795,0.392579
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,geometry_tolerance_shift,0,0.441252,0.687443,0.435234,0.482757,0.637319,0.212344,0.999000,0.173816,0.397809,0.508917,0.449649,0.333962
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,geometry_tolerance_shift,1,0.369885,0.896813,0.333356,0.333532,0.900595,0.221008,0.999000,0.221904,0.235144,0.395989,0.475323,0.371465
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,geometry_tolerance_shift,2,0.543048,0.827475,0.483151,0.436047,0.726793,0.339678,0.967287,0.177435,0.497499,0.337582,0.404231,0.362789
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,geometry_tolerance_shift,3,0.375350,0.812108,0.515919,0.275150,0.706981,0.239668,0.999000,0.335989,0.319371,0.312622,0.380221,0.363550
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,geometry_tolerance_shift,4,0.416385,0.830605,0.516352,0.343586,0.929512,0.220166,0.999000,0.399001,0.389083,0.325944,0.425657,0.348988
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,geometry_tolerance_shift,5,0.434086,0.703045,0.515227,0.403967,0.675023,0.322673,0.999000,0.200836,0.335104,0.241289,0.394884,0.369314
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,mechanics_ood_shift,0,0.575654,0.883537,0.746680,0.499013,0.406993,0.612472,0.999000,0.299134,0.343002,0.363189,0.456794,0.407402
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,mechanics_ood_shift,1,0.608165,0.827701,0.913061,0.501054,0.551928,0.640824,0.999000,0.295234,0.354512,0.508524,0.508410,0.391443
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,mechanics_ood_shift,2,0.500263,0.958199,0.752731,0.485970,0.672438,0.672736,0.999000,0.326450,0.378979,0.499240,0.487271,0.440263
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,mechanics_ood_shift,3,0.428378,0.753756,0.764651,0.276948,0.284618,0.727199,0.999000,0.276897,0.445534,0.504999,0.456081,0.451353
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,mechanics_ood_shift,4,0.394424,0.999000,0.531498,0.520260,0.344040,0.697586,0.999000,0.257329,0.279710,0.408063,0.422980,0.437244
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,mechanics_ood_shift,5,0.235142,0.748835,0.756762,0.365410,0.392279,0.635357,0.999000,0.204596,0.406039,0.515417,0.442860,0.398876
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,object_affordance_transfer,0,0.648647,0.845575,0.552814,0.591764,0.550724,0.413609,0.999000,0.447923,0.470187,0.582346,0.417327,0.417432
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,object_affordance_transfer,1,0.633222,0.938776,0.646945,0.615352,0.538834,0.574491,0.986727,0.446324,0.751046,0.450719,0.480423,0.427894
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,object_affordance_transfer,2,0.587463,0.868693,0.570601,0.569841,0.447094,0.437243,0.999000,0.471692,0.607358,0.459775,0.426669,0.360202
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,object_affordance_transfer,3,0.655314,0.923363,0.352225,0.469973,0.491133,0.550307,0.999000,0.442394,0.438954,0.426003,0.393997,0.338281
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,object_affordance_transfer,4,0.603354,0.950277,0.608487,0.523708,0.568920,0.470590,0.999000,0.398886,0.404206,0.244833,0.396266,0.340548
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,object_affordance_transfer,5,0.694882,0.908974,0.541856,0.468616,0.464028,0.441048,0.999000,0.436865,0.471289,0.501063,0.494137,0.342631
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,recovery_cost_pressure,0,0.579594,0.905855,0.659798,0.638263,0.491069,0.528179,0.999000,0.431187,0.309114,0.828144,0.421415,0.361668
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,recovery_cost_pressure,1,0.283244,0.734473,0.716077,0.617795,0.424931,0.440574,0.999000,0.454289,0.424321,0.777160,0.351294,0.377184
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,recovery_cost_pressure,2,0.547196,0.949891,0.616151,0.582757,0.659383,0.409883,0.999000,0.555748,0.610976,0.586933,0.487284,0.390970
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,recovery_cost_pressure,3,0.593570,0.934328,0.657383,0.428155,0.515747,0.500647,0.999000,0.516252,0.386677,0.658886,0.441794,0.410170
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,recovery_cost_pressure,4,0.625343,0.999000,0.472585,0.659980,0.643982,0.580813,0.999000,0.297852,0.381883,0.532686,0.423924,0.444162
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,recovery_cost_pressure,5,0.446512,0.966976,0.764102,0.542762,0.688512,0.654669,0.999000,0.366464,0.540379,0.702599,0.435617,0.355108
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,combined_adversarial_abstraction,0,0.768511,0.999000,0.736206,0.657656,0.741184,0.632556,0.999000,0.572186,0.653297,0.420137,0.510461,0.387049
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,combined_adversarial_abstraction,1,0.854705,0.999000,0.657115,0.610649,0.650821,0.811786,0.999000,0.661179,0.469542,0.445940,0.508151,0.455149
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,combined_adversarial_abstraction,2,0.671273,0.915188,0.836044,0.692945,0.648064,0.473230,0.999000,0.453177,0.778782,0.543651,0.593202,0.370893
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,combined_adversarial_abstraction,3,0.647177,0.999000,0.764766,0.686906,0.838504,0.597201,0.999000,0.528608,0.693859,0.550253,0.540942,0.426727
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,combined_adversarial_abstraction,4,0.731743,0.996427,0.888270,0.551901,0.908774,0.442906,0.999000,0.568142,0.688780,0.676975,0.495359,0.478177
3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,combined_adversarial_abstraction,5,0.558468,0.809633,0.872623,0.618161,0.723942,0.657834,0.999000,0.675933,0.611548,0.487314,0.502679,0.414917
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,nominal_abstraction,0,0.526647,0.759883,0.213763,0.383715,0.260157,0.269225,0.169809,0.825228,0.270722,0.466590,0.216746,0.170787
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,nominal_abstraction,1,0.730805,0.684737,0.077455,0.391241,0.352687,0.364658,0.186260,0.923550,0.271244,0.314415,0.242234,0.183154
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,nominal_abstraction,2,0.531517,0.788447,0.235153,0.348631,0.456347,0.226875,0.295806,0.737372,0.249325,0.347756,0.248658,0.211863
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,nominal_abstraction,3,0.594320,0.750333,0.343296,0.226778,0.324876,0.327600,0.065791,0.939764,0.148037,0.287134,0.224834,0.159093
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,nominal_abstraction,4,0.563950,0.686853,0.151228,0.306435,0.126172,0.293632,0.227796,0.902410,0.312264,0.481285,0.250977,0.204660
